datetime,ticker,price,signal,pnl
2024-02-26 15:10:00,MSFT,408.81,0.0,-4.67
2024-02-26 15:15:00,MSFT,408.42,0.0,-22.77
2024-02-26 15:20:00,MSFT,408.14,0.0,-16.37
2024-02-26 15:25:00,MSFT,407.98,0.0,-9.36
2024-02-26 15:30:00,MSFT,407.84,0.0,-8.19
2024-02-26 15:35:00,MSFT,407.8,0.0,-2.34
2024-02-26 15:40:00,MSFT,407.49,0.0,-18.15
2024-02-26 15:45:00,MSFT,407.78,0.0,16.99
2024-02-26 15:50:00,MSFT,407.88,0.0,5.85
2024-02-26 15:55:00,MSFT,407.48,0.0,-23.41
2024-02-27 09:30:00,MSFT,407.48,0.0,0.0
2024-02-27 09:35:00,MSFT,406.92,0.0,-32.81
2024-02-27 09:40:00,MSFT,405.94,0.0,-57.49
2024-02-27 09:45:00,MSFT,406.13,0.0,11.17
2024-02-27 09:50:00,MSFT,406.28,0.0,8.82
2024-02-27 09:55:00,MSFT,406.19,0.0,-5.29
2024-02-27 10:00:00,MSFT,406.62,0.0,25.27
2024-02-27 10:05:00,MSFT,406.34,0.0,-16.44
2024-02-27 10:10:00,MSFT,406.6,0.0,15.28
2024-02-27 10:15:00,MSFT,406.73,0.0,7.63
2024-02-27 10:20:00,MSFT,406.66,0.0,-4.11
2024-02-27 10:25:00,MSFT,406.56,0.0,-5.87
2024-02-27 10:30:00,MSFT,406.16,0.0,-23.49
2024-02-27 10:35:00,MSFT,405.97,0.0,-11.17
2024-02-27 10:40:00,MSFT,405.92,0.0,-2.94
2024-02-27 10:45:00,MSFT,407.28,0.0,79.98
2024-02-27 10:50:00,MSFT,406.75,0.0,-31.07
2024-02-27 10:55:00,MSFT,406.59,0.0,-9.39
2024-02-27 11:00:00,MSFT,406.34,0.0,-14.68
2024-02-27 11:05:00,MSFT,406.0,0.0,-19.98
2024-02-27 11:10:00,MSFT,406.26,0.0,15.29
2024-02-27 11:15:00,MSFT,405.83,0.0,-25.27
2024-02-27 11:20:00,MSFT,405.9,0.0,4.12
2024-02-27 11:25:00,MSFT,405.27,0.0,-37.05
2024-02-27 11:30:00,MSFT,405.69,0.0,24.74
2024-02-27 11:35:00,MSFT,405.69,0.0,0.0
2024-02-27 11:40:00,MSFT,405.56,0.0,-7.65
2024-02-27 11:45:00,MSFT,405.64,0.0,4.71
2024-02-27 11:50:00,MSFT,405.68,0.0,2.35
2024-02-27 11:55:00,MSFT,405.58,0.0,-5.88
2024-02-27 12:00:00,MSFT,405.86,0.0,16.48
2024-02-27 12:05:00,MSFT,405.71,0.0,-8.82
2024-02-27 12:10:00,MSFT,405.54,-1.0,-10.0
2024-02-27 12:15:00,MSFT,405.31,-1.0,-13.54
2024-02-27 12:20:00,MSFT,404.81,-1.0,-28.95
2024-02-27 12:25:00,MSFT,404.89,-1.0,4.56
2024-02-27 12:30:00,MSFT,404.9,-1.0,0.56
2024-02-27 12:35:00,MSFT,404.56,-1.0,-18.69
2024-02-27 12:40:00,MSFT,404.88,-1.0,17.28
2024-02-27 12:45:00,MSFT,404.86,-1.0,-1.06
2024-02-27 12:50:00,MSFT,404.3,-1.0,-29.1
2024-02-27 12:55:00,MSFT,404.16,-1.0,-7.15
2024-02-27 13:00:00,MSFT,404.45,-1.0,14.52
2024-02-27 13:05:00,MSFT,404.3,-1.0,-7.35
2024-02-27 13:10:00,MSFT,404.56,-1.0,12.49
2024-02-27 13:15:00,MSFT,404.41,-1.0,-7.05
2024-02-27 13:20:00,MSFT,404.74,-1.0,15.19
2024-02-27 13:25:00,MSFT,404.58,-1.0,-7.2
2024-02-27 13:30:00,MSFT,404.78,-1.0,8.8
2024-02-27 13:35:00,MSFT,405.06,-1.0,12.03
2024-02-27 13:40:00,MSFT,405.2,-1.0,5.87
2024-02-27 13:45:00,MSFT,405.62,-1.0,17.19
2024-02-27 13:50:00,MSFT,405.92,-1.0,11.97
2024-02-27 13:55:00,MSFT,406.08,-1.0,6.22
2024-02-27 14:00:00,MSFT,406.13,-1.0,1.89
2024-02-27 14:05:00,MSFT,406.15,-1.0,0.74
2024-02-27 14:10:00,MSFT,406.4,-1.0,8.96
2024-02-27 14:15:00,MSFT,407.04,-1.0,22.29
2024-02-27 14:20:00,MSFT,406.9,-1.0,-4.73
2024-02-27 14:25:00,MSFT,407.21,0.0,10.16
2024-02-27 14:30:00,MSFT,407.15,0.0,-1.91
2024-02-27 14:35:00,MSFT,406.95,-1.0,-6.35
2024-02-27 14:40:00,MSFT,407.17,0.0,6.99
2024-02-27 14:45:00,MSFT,406.83,-1.0,-10.46
2024-02-27 14:50:00,MSFT,407.08,0.0,7.7
2024-02-27 14:55:00,MSFT,407.34,0.0,7.74
2024-02-27 15:00:00,MSFT,406.96,0.0,-11.3
2024-02-27 15:05:00,MSFT,406.82,-1.0,-4.17
2024-02-27 15:10:00,MSFT,406.7,-1.0,-3.57
2024-02-27 15:15:00,MSFT,406.57,-1.0,-3.74
2024-02-27 15:20:00,MSFT,406.88,-1.0,8.62
2024-02-27 15:25:00,MSFT,406.91,0.0,0.8
2024-02-27 15:30:00,MSFT,406.43,-1.0,-12.37
2024-02-27 15:35:00,MSFT,406.35,-1.0,-2.06
2024-02-27 15:40:00,MSFT,406.61,-1.0,6.45
2024-02-27 15:45:00,MSFT,407.03,0.0,9.99
2024-02-27 15:50:00,MSFT,407.53,0.0,11.39
2024-02-27 15:55:00,MSFT,407.55,0.0,0.45
2024-02-28 09:30:00,MSFT,407.62,0.0,1.59
2024-02-28 09:35:00,MSFT,407.28,0.0,-7.73
2024-02-28 09:40:00,MSFT,406.64,-1.0,-14.57
2024-02-28 09:45:00,MSFT,406.01,-1.0,-14.36
2024-02-28 09:50:00,MSFT,405.63,-1.0,-8.3
2024-02-28 09:55:00,MSFT,405.42,-1.0,-4.38
2024-02-28 10:00:00,MSFT,405.93,-1.0,10.13
2024-02-28 10:05:00,MSFT,406.17,-1.0,4.52
2024-02-28 10:10:00,MSFT,406.25,-1.0,1.43
2024-02-28 10:15:00,MSFT,406.74,0.0,8.24
2024-02-28 10:20:00,MSFT,406.63,0.0,-1.74
2024-02-28 10:25:00,MSFT,406.88,0.0,3.95
2024-02-28 10:30:00,MSFT,406.52,-1.0,-5.69
2024-02-28 10:35:00,MSFT,406.96,0.0,6.96
2024-02-28 10:40:00,MSFT,407.38,0.0,6.21
2024-02-28 10:45:00,MSFT,407.06,0.0,-4.73
2024-02-28 10:50:00,MSFT,406.92,0.0,-2.07
2024-02-28 10:55:00,MSFT,407.01,0.0,1.33
2024-02-28 11:00:00,MSFT,407.64,0.0,9.32
2024-02-28 11:05:00,MSFT,407.12,0.0,-7.68
2024-02-28 11:10:00,MSFT,407.12,0.0,0.0
2024-02-28 11:15:00,MSFT,407.56,0.0,6.51
2024-02-28 11:20:00,MSFT,407.46,0.0,-1.48
2024-02-28 11:25:00,MSFT,407.61,0.0,2.22
2024-02-28 11:30:00,MSFT,407.49,0.0,-1.77
2024-02-28 11:35:00,MSFT,407.62,0.0,1.92
2024-02-28 11:40:00,MSFT,407.87,0.0,3.69
2024-02-28 11:45:00,MSFT,407.51,0.0,-5.31
2024-02-28 11:50:00,MSFT,407.21,0.0,-4.43
2024-02-28 11:55:00,MSFT,407.32,0.0,1.63
2024-02-28 12:00:00,MSFT,407.38,0.0,0.89
2024-02-28 12:05:00,MSFT,407.42,0.0,0.59
2024-02-28 12:10:00,MSFT,407.18,0.0,-3.55
2024-02-28 12:15:00,MSFT,406.94,0.0,-3.55
2024-02-28 12:20:00,MSFT,406.86,0.0,-1.18
2024-02-28 12:25:00,MSFT,406.7,0.0,-2.37
2024-02-28 12:30:00,MSFT,406.33,-1.0,-5.48
2024-02-28 12:35:00,MSFT,406.05,-1.0,-4.15
2024-02-28 12:40:00,MSFT,406.28,-1.0,3.18
2024-02-28 12:45:00,MSFT,406.62,0.0,4.36
2024-02-28 12:50:00,MSFT,406.63,0.0,0.12
2024-02-28 12:55:00,MSFT,406.58,0.0,-0.59
2024-02-28 13:00:00,MSFT,406.4,0.0,-2.13
2024-02-28 13:05:00,MSFT,406.24,-1.0,-1.89
2024-02-28 13:10:00,MSFT,406.63,0.0,4.61
2024-02-28 13:15:00,MSFT,406.95,0.0,3.46
2024-02-28 13:20:00,MSFT,407.11,0.0,1.73
2024-02-28 13:25:00,MSFT,407.18,0.0,0.76
2024-02-28 13:30:00,MSFT,407.15,0.0,-0.32
2024-02-28 13:35:00,MSFT,407.37,0.0,2.37
2024-02-28 13:40:00,MSFT,407.27,0.0,-1.08
2024-02-28 13:45:00,MSFT,407.15,0.0,-1.29
2024-02-28 13:50:00,MSFT,407.18,0.0,0.32
2024-02-28 13:55:00,MSFT,407.6,0.0,4.53
2024-02-28 14:00:00,MSFT,407.6,0.0,0.0
2024-02-28 14:05:00,MSFT,407.43,0.0,-1.83
2024-02-28 14:10:00,MSFT,407.11,0.0,-3.45
2024-02-28 14:15:00,MSFT,407.1,0.0,-0.11
2024-02-28 14:20:00,MSFT,407.2,0.0,1.08
2024-02-28 14:25:00,MSFT,406.81,0.0,-4.21
2024-02-28 14:30:00,MSFT,406.83,0.0,0.22
2024-02-28 14:35:00,MSFT,406.56,0.0,-2.92
2024-02-28 14:40:00,MSFT,406.33,0.0,-2.49
2024-02-28 14:45:00,MSFT,406.65,0.0,3.46
2024-02-28 14:50:00,MSFT,406.91,0.0,2.81
2024-02-28 14:55:00,MSFT,407.15,0.0,2.59
2024-02-28 15:00:00,MSFT,407.23,0.0,0.86
2024-02-28 15:05:00,MSFT,406.86,0.0,-3.99
2024-02-28 15:10:00,MSFT,406.8,0.0,-0.65
2024-02-28 15:15:00,MSFT,407.08,0.0,3.02
2024-02-28 15:20:00,MSFT,407.24,0.0,1.73
2024-02-28 15:25:00,MSFT,407.9,0.0,7.12
2024-02-28 15:30:00,MSFT,407.82,0.0,-0.86
2024-02-28 15:35:00,MSFT,407.54,0.0,-3.02
2024-02-28 15:40:00,MSFT,407.21,0.0,-3.56
2024-02-28 15:45:00,MSFT,407.56,0.0,3.78
2024-02-28 15:50:00,MSFT,407.25,0.0,-3.34
2024-02-28 15:55:00,MSFT,407.74,0.0,5.29
2024-02-29 09:30:00,MSFT,408.02,0.0,3.02
2024-02-29 09:35:00,MSFT,408.44,0.0,4.52
2024-02-29 09:40:00,MSFT,408.41,0.0,-0.32
2024-02-29 09:45:00,MSFT,408.45,0.0,0.43
2024-02-29 09:50:00,MSFT,409.58,1.0,12.16
2024-02-29 09:55:00,MSFT,409.81,1.0,2.47
2024-02-29 10:00:00,MSFT,409.69,1.0,-1.41
2024-02-29 10:05:00,MSFT,409.73,1.0,0.51
2024-02-29 10:10:00,MSFT,408.56,0.0,-16.06
2024-02-29 10:15:00,MSFT,407.99,0.0,-8.42
2024-02-29 10:20:00,MSFT,408.67,0.0,10.05
2024-02-29 10:25:00,MSFT,408.33,0.0,-5.02
2024-02-29 10:30:00,MSFT,408.4,0.0,1.03
2024-02-29 10:35:00,MSFT,408.52,0.0,1.77
2024-02-29 10:40:00,MSFT,407.94,0.0,-8.56
2024-02-29 10:45:00,MSFT,408.43,0.0,7.25
2024-02-29 10:50:00,MSFT,407.75,0.0,-10.04
2024-02-29 10:55:00,MSFT,407.75,0.0,0.0
2024-02-29 11:00:00,MSFT,408.03,0.0,4.14
2024-02-29 11:05:00,MSFT,408.51,0.0,7.1
2024-02-29 11:10:00,MSFT,408.51,0.0,0.0
2024-02-29 11:15:00,MSFT,408.48,0.0,-0.44
2024-02-29 11:20:00,MSFT,408.43,0.0,-0.74
2024-02-29 11:25:00,MSFT,407.83,0.0,-8.86
2024-02-29 11:30:00,MSFT,407.56,0.0,-3.99
2024-02-29 11:35:00,MSFT,406.63,0.0,-13.76
2024-02-29 11:40:00,MSFT,406.92,0.0,4.3
2024-02-29 11:45:00,MSFT,407.24,0.0,4.74
2024-02-29 11:50:00,MSFT,407.57,0.0,4.89
2024-02-29 11:55:00,MSFT,407.75,0.0,2.66
2024-02-29 12:00:00,MSFT,407.9,0.0,2.22
2024-02-29 12:05:00,MSFT,407.75,0.0,-2.22
2024-02-29 12:10:00,MSFT,408.02,0.0,3.99
2024-02-29 12:15:00,MSFT,408.24,0.0,3.25
2024-02-29 12:20:00,MSFT,408.23,0.0,-0.15
2024-02-29 12:25:00,MSFT,407.85,0.0,-5.61
2024-02-29 12:30:00,MSFT,408.0,0.0,2.22
2024-02-29 12:35:00,MSFT,408.12,0.0,1.77
2024-02-29 12:40:00,MSFT,408.22,0.0,1.48
2024-02-29 12:45:00,MSFT,408.46,0.0,3.55
2024-02-29 12:50:00,MSFT,408.77,0.0,4.58
2024-02-29 12:55:00,MSFT,408.66,0.0,-1.62
2024-02-29 13:00:00,MSFT,408.83,0.0,2.51
2024-02-29 13:05:00,MSFT,409.15,1.0,4.72
2024-02-29 13:10:00,MSFT,409.26,1.0,1.62
2024-02-29 13:15:00,MSFT,409.28,1.0,0.31
2024-02-29 13:20:00,MSFT,409.43,1.0,2.51
2024-02-29 13:25:00,MSFT,409.35,1.0,-1.42
2024-02-29 13:30:00,MSFT,409.18,1.0,-3.19
2024-02-29 13:35:00,MSFT,409.27,1.0,1.78
2024-02-29 13:40:00,MSFT,409.16,1.0,-2.28
2024-02-29 13:45:00,MSFT,409.27,1.0,2.39
2024-02-29 13:50:00,MSFT,409.5,1.0,5.23
2024-02-29 13:55:00,MSFT,409.65,1.0,3.56
2024-02-29 14:00:00,MSFT,409.66,1.0,0.25
2024-02-29 14:05:00,MSFT,409.5,1.0,-4.11
2024-02-29 14:10:00,MSFT,409.89,1.0,10.42
2024-02-29 14:15:00,MSFT,410.01,1.0,3.32
2024-02-29 14:20:00,MSFT,409.92,1.0,-2.58
2024-02-29 14:25:00,MSFT,409.49,1.0,-12.77
2024-02-29 14:30:00,MSFT,409.56,1.0,2.15
2024-02-29 14:35:00,MSFT,409.83,1.0,8.57
2024-02-29 14:40:00,MSFT,409.44,1.0,-12.75
2024-02-29 14:45:00,MSFT,409.64,1.0,6.75
2024-02-29 14:50:00,MSFT,409.45,1.0,-6.6
2024-02-29 14:55:00,MSFT,409.88,1.0,15.37
2024-02-29 15:00:00,MSFT,409.75,1.0,-4.77
2024-02-29 15:05:00,MSFT,410.0,1.0,9.43
2024-02-29 15:10:00,MSFT,409.71,1.0,-11.22
2024-02-29 15:15:00,MSFT,410.03,1.0,12.71
2024-02-29 15:20:00,MSFT,410.24,1.0,8.54
2024-02-29 15:25:00,MSFT,410.63,1.0,16.25
2024-02-29 15:30:00,MSFT,410.46,1.0,-7.25
2024-02-29 15:35:00,MSFT,410.46,1.0,0.0
2024-02-29 15:40:00,MSFT,410.69,1.0,10.27
2024-02-29 15:45:00,MSFT,411.06,1.0,16.88
2024-02-29 15:50:00,MSFT,411.84,1.0,36.33
2024-02-29 15:55:00,MSFT,413.42,1.0,75.03
2024-03-01 09:30:00,MSFT,413.42,1.0,0.0
2024-03-01 09:35:00,MSFT,414.02,1.0,29.58
2024-03-01 09:40:00,MSFT,414.64,1.0,31.14
2024-03-01 09:45:00,MSFT,412.95,1.0,-86.46
2024-03-01 09:50:00,MSFT,412.24,1.0,-37.18
2024-03-01 09:55:00,MSFT,412.31,1.0,3.74
2024-03-01 10:00:00,MSFT,412.07,1.0,-13.07
2024-03-01 10:05:00,MSFT,412.5,1.0,23.86
2024-03-01 10:10:00,MSFT,412.72,1.0,12.41
2024-03-01 10:15:00,MSFT,412.24,1.0,-27.55
2024-03-01 10:20:00,MSFT,412.32,1.0,4.68
2024-03-01 10:25:00,MSFT,412.6,1.0,16.65
2024-03-01 10:30:00,MSFT,411.92,1.0,-41.08
2024-03-01 10:35:00,MSFT,412.09,1.0,10.46
2024-03-01 10:40:00,MSFT,412.23,1.0,8.75
2024-03-01 10:45:00,MSFT,412.2,1.0,-1.9
2024-03-01 10:50:00,MSFT,412.45,1.0,16.12
2024-03-01 10:55:00,MSFT,412.21,1.0,-15.7
2024-03-01 11:00:00,MSFT,412.43,1.0,14.62
2024-03-01 11:05:00,MSFT,412.75,1.0,21.58
2024-03-01 11:10:00,MSFT,412.6,1.0,-10.26
2024-03-01 11:15:00,MSFT,412.76,1.0,11.1
2024-03-01 11:20:00,MSFT,413.39,1.0,44.34
2024-03-01 11:25:00,MSFT,413.11,1.0,-19.95
2024-03-01 11:30:00,MSFT,412.33,1.0,-56.41
2024-03-01 11:35:00,MSFT,412.42,1.0,6.61
2024-03-01 11:40:00,MSFT,412.62,1.0,14.89
2024-03-01 11:45:00,MSFT,412.8,1.0,13.57
2024-03-01 11:50:00,MSFT,412.96,1.0,12.22
2024-03-01 11:55:00,MSFT,412.72,1.0,-18.56
2024-03-01 12:00:00,MSFT,412.52,1.0,-15.68
2024-03-01 12:05:00,MSFT,412.65,1.0,10.32
2024-03-01 12:10:00,MSFT,412.93,1.0,22.51
2024-03-01 12:15:00,MSFT,413.25,1.0,26.03
2024-03-01 12:20:00,MSFT,413.54,1.0,23.86
2024-03-01 12:25:00,MSFT,413.53,1.0,-0.83
2024-03-01 12:30:00,MSFT,413.5,1.0,-2.53
2024-03-01 12:35:00,MSFT,413.5,1.0,0.0
2024-03-01 12:40:00,MSFT,413.38,1.0,-10.35
2024-03-01 12:45:00,MSFT,413.48,1.0,8.73
2024-03-01 12:50:00,MSFT,413.81,1.0,29.12
2024-03-01 12:55:00,MSFT,414.09,1.0,24.97
2024-03-01 13:00:00,MSFT,414.1,1.0,0.9
2024-03-01 13:05:00,MSFT,414.47,1.0,33.71
2024-03-01 13:10:00,MSFT,414.55,1.0,7.36
2024-03-01 13:15:00,MSFT,414.42,1.0,-12.09
2024-03-01 13:20:00,MSFT,414.82,1.0,37.61
2024-03-01 13:25:00,MSFT,414.91,1.0,8.54
2024-03-01 13:30:00,MSFT,414.94,1.0,2.88
2024-03-01 13:35:00,MSFT,414.86,1.0,-7.75
2024-03-01 13:40:00,MSFT,415.09,1.0,22.52
2024-03-01 13:45:00,MSFT,414.99,1.0,-9.89
2024-03-01 13:50:00,MSFT,414.81,1.0,-17.98
2024-03-01 13:55:00,MSFT,415.07,1.0,26.25
2024-03-01 14:00:00,MSFT,415.31,1.0,24.45
2024-03-01 14:05:00,MSFT,415.3,1.0,-1.03
2024-03-01 14:10:00,MSFT,415.54,1.0,24.92
2024-03-01 14:15:00,MSFT,415.25,1.0,-30.38
2024-03-01 14:20:00,MSFT,415.5,1.0,26.46
2024-03-01 14:25:00,MSFT,415.59,1.0,9.61
2024-03-01 14:30:00,MSFT,414.96,1.0,-67.88
2024-03-01 14:35:00,MSFT,414.79,1.0,-18.52
2024-03-01 14:40:00,MSFT,414.88,1.0,9.9
2024-03-01 14:45:00,MSFT,415.21,1.0,36.61
2024-03-01 14:50:00,MSFT,415.25,1.0,4.47
2024-03-01 14:55:00,MSFT,415.29,1.0,4.51
2024-03-01 15:00:00,MSFT,415.07,1.0,-25.04
2024-03-01 15:05:00,MSFT,414.99,1.0,-9.19
2024-03-01 15:10:00,MSFT,415.06,1.0,8.11
2024-03-01 15:15:00,MSFT,415.14,1.0,9.35
2024-03-01 15:20:00,MSFT,415.31,1.0,20.04
2024-03-01 15:25:00,MSFT,415.71,1.0,47.53
2024-03-01 15:30:00,MSFT,415.6,1.0,-13.17
2024-03-01 15:35:00,MSFT,415.47,1.0,-15.7
2024-03-01 15:40:00,MSFT,415.66,1.0,23.14
2024-03-01 15:45:00,MSFT,415.56,1.0,-12.27
2024-03-01 15:50:00,MSFT,415.37,1.0,-23.51
2024-03-01 15:55:00,MSFT,415.56,1.0,23.71
2024-03-04 09:30:00,MSFT,412.7,1.0,-359.63
2024-03-04 09:35:00,MSFT,413.9,1.0,153.14
2024-03-04 09:40:00,MSFT,414.62,1.0,92.34
2024-03-04 09:45:00,MSFT,415.24,1.0,79.99
2024-03-04 09:50:00,MSFT,415.22,1.0,-2.6
2024-03-04 09:55:00,MSFT,416.11,1.0,116.45
2024-03-04 10:00:00,MSFT,417.08,1.0,127.61
2024-03-04 10:05:00,MSFT,415.94,1.0,-150.77
2024-03-04 10:10:00,MSFT,415.98,1.0,5.34
2024-03-04 10:15:00,MSFT,414.96,1.0,-137.29
2024-03-04 10:20:00,MSFT,415.12,1.0,21.75
2024-03-04 10:25:00,MSFT,414.47,1.0,-88.97
2024-03-04 10:30:00,MSFT,414.89,1.0,58.0
2024-03-04 10:35:00,MSFT,415.59,1.0,97.27
2024-03-04 10:40:00,MSFT,415.2,1.0,-54.49
2024-03-04 10:45:00,MSFT,415.23,1.0,4.23
2024-03-04 10:50:00,MSFT,415.02,1.0,-29.79
2024-03-04 10:55:00,MSFT,415.89,1.0,124.33
2024-03-04 11:00:00,MSFT,415.56,1.0,-47.39
2024-03-04 11:05:00,MSFT,415.19,1.0,-53.55
2024-03-04 11:10:00,MSFT,415.46,1.0,39.38
2024-03-04 11:15:00,MSFT,415.6,1.0,20.55
2024-03-04 11:20:00,MSFT,415.72,1.0,17.73
2024-03-04 11:25:00,MSFT,415.86,1.0,20.81
2024-03-04 11:30:00,MSFT,415.74,1.0,-17.95
2024-03-04 11:35:00,MSFT,415.58,1.0,-24.11
2024-03-04 11:40:00,MSFT,415.88,1.0,45.52
2024-03-04 11:45:00,MSFT,415.68,1.0,-30.52
2024-03-04 11:50:00,MSFT,415.8,1.0,18.44
2024-03-04 11:55:00,MSFT,416.05,1.0,38.66
2024-03-04 12:00:00,MSFT,416.03,1.0,-3.11
2024-03-04 12:05:00,MSFT,415.95,1.0,-12.52
2024-03-04 12:10:00,MSFT,415.99,1.0,6.3
2024-03-04 12:15:00,MSFT,416.3,1.0,49.16
2024-03-04 12:20:00,MSFT,416.25,1.0,-7.97
2024-03-04 12:25:00,MSFT,416.36,1.0,17.65
2024-03-04 12:30:00,MSFT,416.23,1.0,-20.99
2024-03-04 12:35:00,MSFT,416.2,1.0,-4.87
2024-03-04 12:40:00,MSFT,416.14,1.0,-9.81
2024-03-04 12:45:00,MSFT,416.11,1.0,-4.94
2024-03-04 12:50:00,MSFT,416.12,1.0,1.66
2024-03-04 12:55:00,MSFT,415.93,1.0,-31.64
2024-03-04 13:00:00,MSFT,415.82,1.0,-18.44
2024-03-04 13:05:00,MSFT,415.67,1.0,-25.3
2024-03-04 13:10:00,MSFT,415.44,1.0,-39.03
2024-03-04 13:15:00,MSFT,415.37,1.0,-11.96
2024-03-04 13:20:00,MSFT,414.96,1.0,-70.45
2024-03-04 13:25:00,MSFT,415.61,1.0,112.45
2024-03-04 13:30:00,MSFT,415.63,1.0,3.47
2024-03-04 13:35:00,MSFT,415.52,1.0,-19.22
2024-03-04 13:40:00,MSFT,415.67,1.0,26.36
2024-03-04 13:45:00,MSFT,415.7,1.0,5.3
2024-03-04 13:50:00,MSFT,415.64,1.0,-10.66
2024-03-04 13:55:00,MSFT,415.62,1.0,-3.57
2024-03-04 14:00:00,MSFT,415.42,1.0,-35.94
2024-03-04 14:05:00,MSFT,415.12,1.0,-54.24
2024-03-04 14:10:00,MSFT,414.98,1.0,-25.47
2024-03-04 14:15:00,MSFT,414.98,1.0,0.0
2024-03-04 14:20:00,MSFT,414.76,1.0,-40.48
2024-03-04 14:25:00,MSFT,414.89,1.0,24.06
2024-03-04 14:30:00,MSFT,415.0,1.0,20.46
2024-03-04 14:35:00,MSFT,415.54,1.0,100.98
2024-03-04 14:40:00,MSFT,415.08,1.0,-86.36
2024-03-04 14:45:00,MSFT,415.29,1.0,39.68
2024-03-04 14:50:00,MSFT,415.4,1.0,20.88
2024-03-04 14:55:00,MSFT,415.14,1.0,-49.61
2024-03-04 15:00:00,MSFT,415.19,1.0,9.6
2024-03-04 15:05:00,MSFT,415.44,1.0,48.23
2024-03-04 15:10:00,MSFT,415.71,1.0,52.32
2024-03-04 15:15:00,MSFT,415.73,1.0,3.89
2024-03-04 15:20:00,MSFT,415.63,1.0,-19.57
2024-03-04 15:25:00,MSFT,415.23,1.0,-78.68
2024-03-04 15:30:00,MSFT,415.0,0.0,-45.52
2024-03-04 15:35:00,MSFT,415.44,1.0,87.56
2024-03-04 15:40:00,MSFT,415.19,1.0,-49.7
2024-03-04 15:45:00,MSFT,414.86,0.0,-65.97
2024-03-04 15:50:00,MSFT,414.89,0.0,6.03
2024-03-04 15:55:00,MSFT,414.86,0.0,-6.03
2024-03-05 09:30:00,MSFT,409.94,0.0,-989.26
2024-03-05 09:35:00,MSFT,408.82,0.0,-227.9
2024-03-05 09:40:00,MSFT,407.58,-1.0,-253.01
2024-03-05 09:45:00,MSFT,406.7,-1.0,-180.1
2024-03-05 09:50:00,MSFT,406.74,-1.0,8.16
2024-03-05 09:55:00,MSFT,407.07,-1.0,67.02
2024-03-05 10:00:00,MSFT,406.46,-1.0,-123.17
2024-03-05 10:05:00,MSFT,405.41,-1.0,-211.28
2024-03-05 10:10:00,MSFT,405.08,-1.0,-66.25
2024-03-05 10:15:00,MSFT,405.64,-1.0,111.95
2024-03-05 10:20:00,MSFT,405.4,-1.0,-47.67
2024-03-05 10:25:00,MSFT,405.25,-1.0,-29.66
2024-03-05 10:30:00,MSFT,404.18,-1.0,-210.6
2024-03-05 10:35:00,MSFT,403.39,-1.0,-155.11
2024-03-05 10:40:00,MSFT,403.16,-1.0,-45.02
2024-03-05 10:45:00,MSFT,402.27,-1.0,-173.41
2024-03-05 10:50:00,MSFT,402.91,-1.0,124.33
2024-03-05 10:55:00,MSFT,403.43,-1.0,100.34
2024-03-05 11:00:00,MSFT,403.66,-1.0,44.09
2024-03-05 11:05:00,MSFT,404.08,-1.0,80.05
2024-03-05 11:10:00,MSFT,403.4,-1.0,-128.8
2024-03-05 11:15:00,MSFT,404.83,-1.0,269.88
2024-03-05 11:20:00,MSFT,404.69,-1.0,-26.19
2024-03-05 11:25:00,MSFT,404.7,-1.0,1.86
2024-03-05 11:30:00,MSFT,403.9,-1.0,-148.09
2024-03-05 11:35:00,MSFT,403.46,-1.0,-81.17
2024-03-05 11:40:00,MSFT,403.48,-1.0,3.67
2024-03-05 11:45:00,MSFT,403.39,-1.0,-16.44
2024-03-05 11:50:00,MSFT,403.45,-1.0,10.9
2024-03-05 11:55:00,MSFT,404.14,-1.0,124.68
2024-03-05 12:00:00,MSFT,404.21,-1.0,12.56
2024-03-05 12:05:00,MSFT,404.41,-1.0,35.67
2024-03-05 12:10:00,MSFT,404.32,-1.0,-15.95
2024-03-05 12:15:00,MSFT,404.28,-1.0,-7.05
2024-03-05 12:20:00,MSFT,404.37,-1.0,15.78
2024-03-05 12:25:00,MSFT,404.42,-1.0,8.71
2024-03-05 12:30:00,MSFT,404.01,-1.0,-71.04
2024-03-05 12:35:00,MSFT,403.82,-1.0,-32.76
2024-03-05 12:40:00,MSFT,403.94,-1.0,20.58
2024-03-05 12:45:00,MSFT,403.75,-1.0,-32.39
2024-03-05 12:50:00,MSFT,403.74,-1.0,-1.7
2024-03-05 12:55:00,MSFT,403.37,-1.0,-62.36
2024-03-05 13:00:00,MSFT,403.12,-1.0,-41.93
2024-03-05 13:05:00,MSFT,402.99,-1.0,-21.69
2024-03-05 13:10:00,MSFT,402.95,-1.0,-6.63
2024-03-05 13:15:00,MSFT,402.47,-1.0,-79.14
2024-03-05 13:20:00,MSFT,402.25,-1.0,-36.1
2024-03-05 13:25:00,MSFT,402.59,-1.0,55.48
2024-03-05 13:30:00,MSFT,402.66,-1.0,11.34
2024-03-05 13:35:00,MSFT,402.16,-1.0,-80.5
2024-03-05 13:40:00,MSFT,401.29,-1.0,-139.37
2024-03-05 13:45:00,MSFT,401.63,-1.0,54.25
2024-03-05 13:50:00,MSFT,401.64,-1.0,1.58
2024-03-05 13:55:00,MSFT,401.53,-1.0,-17.31
2024-03-05 14:00:00,MSFT,401.76,-1.0,35.98
